"","GPPU50","NEEU50","RecoU50","DateTime","YEAR"
"7653",19.9226607642488,-16.3957672119141,3.52689355233477,2018-06-09 10:00:00,2018
"7654",16.5008986732334,-12.9657011032104,3.5351975700229,2018-06-09 10:30:00,2018
"7655",20.3566837061987,-16.8131713867188,3.54351231947996,2018-06-09 11:00:00,2018
"7656",16.7946295815791,-13.2538900375366,3.54073954404253,2018-06-09 11:30:00,2018
"7657",17.8530104565909,-14.3150424957275,3.53796796086336,2018-06-09 12:00:00,2018
"7658",19.7697047938452,-16.2261924743652,3.54351231947996,2018-06-09 12:30:00,2018
"7659",20.1054617784281,-16.559175491333,3.54628628709506,2018-06-09 13:00:00,2018
"7660",17.6408644222563,-14.0834703445435,3.55739407771286,2018-06-09 13:30:00,2018
"7661",17.981272741112,-14.4043941497803,3.57687859133172,2018-06-09 14:00:00,2018
"7662",16.0058664134145,-12.4178276062012,3.5880388072133,2018-06-09 14:30:00,2018
"7663",15.2464221894596,-11.6444063186646,3.60201587079503,2018-06-09 15:00:00,2018
"7664",14.3227783906744,-10.7095594406128,3.61321895006164,2018-06-09 15:30:00,2018
"7665",12.5765608321009,-8.94931125640869,3.62724957569221,2018-06-09 16:00:00,2018
"7666",11.4388367793793,-7.79752683639526,3.64130994298401,2018-06-09 16:30:00,2018
"7667",9.53706431716755,-5.88166427612305,3.6554000410445,2018-06-09 17:00:00,2018
"7668",8.07501823672414,-4.40832471847534,3.6666935182488,2018-06-09 17:30:00,2018
"7669",5.32974428845604,-1.64890718460083,3.68083710385521,2018-06-09 18:00:00,2018
"7670",2.7276921493922,0.958672821521759,3.68636497091396,2018-06-09 18:30:00,2018
"7671",0.203795053991477,3.49743151664734,3.70122657063882,2018-06-09 19:00:00,2018
"7672",-0.686212560427539,4.40235567092896,3.71614311050142,2018-06-09 19:30:00,2018
"7673",-1.21217464193367,4.94354486465454,3.73137022272087,2018-06-09 20:00:00,2018
"7674",-1.27711759089995,5.02069520950317,3.74357761860323,2018-06-09 20:30:00,2018
"7675",-0.608185510929646,4.35783004760742,3.74964453667778,2018-06-09 21:00:00,2018
"7676",-0.216306995218489,3.9639253616333,3.74761836641481,2018-06-09 21:30:00,2018
"7677",-0.100952019153462,3.83633160591125,3.73537958675779,2018-06-09 22:00:00,2018
